path,class,split
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic166.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard354.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard315.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard242.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal334.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper398.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic266.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass287.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard25.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal234.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal261.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic159.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard75.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper462.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper220.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal170.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass80.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash63.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper489.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass427.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash36.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal409.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic443.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic227.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper182.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass387.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic161.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass463.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic43.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass49.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic411.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal380.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash128.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic291.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard401.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal267.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic104.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal77.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard186.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper229.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard204.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic344.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic232.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper483.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper415.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass115.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic201.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic27.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper470.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper80.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper534.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass103.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass209.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic169.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper496.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass337.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass247.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash48.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal190.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard274.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper303.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass380.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic250.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic438.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic145.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass347.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard91.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper545.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard396.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper290.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass106.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic424.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal280.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper447.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic446.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal214.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass356.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard17.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass175.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass57.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper90.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic313.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal272.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard112.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic46.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass357.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic115.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper92.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard187.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard83.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash90.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic29.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass390.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal326.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper560.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass172.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard50.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard261.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass394.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper155.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper387.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper105.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal62.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash44.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic106.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass495.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard203.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass186.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic6.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass20.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper380.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic348.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass12.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass408.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic236.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass344.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard175.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic42.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic276.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard260.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass447.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass192.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic365.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic129.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal111.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal108.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal15.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass366.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper337.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass339.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper511.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal323.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal150.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass450.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic396.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper413.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic28.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic402.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass241.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic198.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard331.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper330.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic89.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard190.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass268.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic100.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal144.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper208.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass441.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper298.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass388.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic395.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper151.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic449.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper275.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass50.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic326.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic187.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal265.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper284.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper352.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard139.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper4.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper423.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard120.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic288.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal145.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash110.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard400.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal4.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper14.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper349.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard35.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass65.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard398.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper389.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash91.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash127.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic8.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash118.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic152.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard11.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash124.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic178.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper373.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass233.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal21.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard165.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper315.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic168.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic283.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic231.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal285.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper492.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper180.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic375.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper45.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper316.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic225.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal185.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal43.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass22.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic477.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic327.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard367.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal207.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass126.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper400.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper223.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard353.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper91.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass422.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper475.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper579.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal371.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal338.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass345.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard364.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash33.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass421.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard66.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic384.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper273.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper17.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal8.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal292.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal56.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard54.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal104.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal41.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper299.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal289.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper583.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic290.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper114.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal245.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic7.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper139.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard343.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass191.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic228.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard296.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard279.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal45.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper410.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash27.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper165.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal216.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper591.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass393.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper375.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard303.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic302.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic262.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass67.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper99.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard275.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard209.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal264.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper505.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass14.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper381.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal158.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper128.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard391.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard236.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper336.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal109.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic315.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard252.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic432.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard87.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard29.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard237.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper287.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash60.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper332.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal363.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass96.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic287.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper285.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic397.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper416.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper159.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal210.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic210.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal60.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper334.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard199.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper178.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal114.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard320.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper431.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass318.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic114.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic58.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal381.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard258.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper575.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic139.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard285.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic428.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass277.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass123.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash93.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass433.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard357.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass92.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper588.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic17.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper62.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash14.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal367.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper169.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper239.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass132.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass479.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper458.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper168.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic390.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic317.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper353.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper50.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass52.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal12.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal79.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic193.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass24.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic54.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard127.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper143.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic340.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal177.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard105.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal410.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic85.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic149.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper558.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard134.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard14.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal59.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass395.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic125.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal276.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal36.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper250.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard205.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard323.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal5.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper486.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard231.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass45.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper71.jpg,paper,train
